Orthogroup	Family	todMex	halSen	chlAen	ceyCya	calAnn	taeGut	todChl
OG0011992	a	1	1	1	1	0	0	0
OG0011993	a	1	1	1	1	0	0	0
OG0011994	a	1	1	0	0	0	1	1
OG0011995	a	1	1	0	0	0	1	1
OG0011996	a	1	0	0	0	1	1	1
OG0011997	a	1	1	1	0	0	0	1
OG0011998	a	2	1	1	0	0	0	0
OG0011999	a	1	1	1	1	0	0	0
OG0012000	a	1	1	0	0	1	1	0
OG0012001	a	1	0	0	1	1	1	0
OG0012002	a	1	0	1	1	0	0	1
OG0012003	a	1	0	0	0	1	1	1
OG0012004	a	1	0	0	1	1	1	0
OG0012005	a	1	1	0	0	0	1	1
OG0012006	a	1	1	1	1	0	0	0
OG0012007	a	1	1	1	1	0	0	0
OG0012008	a	1	0	0	0	1	1	1
OG0012009	a	1	1	1	0	1	0	0
OG0012010	a	1	0	0	0	1	1	1
OG0012011	a	1	1	1	1	0	0	0
OG0012012	a	1	0	1	0	1	1	0
OG0012013	a	1	0	0	0	1	1	1
OG0012014	a	1	1	1	1	0	0	0
OG0012015	a	1	1	0	0	1	0	1
OG0012016	a	1	1	0	1	1	0	0
OG0012017	a	1	1	1	1	0	0	0
OG0012018	a	1	1	1	0	0	1	0
OG0012019	a	1	1	1	1	0	0	0
OG0012020	a	1	1	1	1	0	0	0
OG0012021	a	1	0	1	0	1	1	0
OG0012022	a	1	1	0	0	0	1	1
OG0012023	a	1	1	0	0	1	1	0
OG0012024	a	1	1	0	1	1	0	0
OG0012025	a	1	1	1	1	0	0	0
OG0012026	a	1	1	1	1	0	0	0
OG0012027	a	1	0	0	0	1	1	1
OG0012028	a	1	1	1	1	0	0	0
OG0012029	a	1	1	1	1	0	0	0
OG0012030	a	1	0	1	0	1	1	0
OG0012031	a	1	1	1	1	0	0	0
OG0012032	a	1	1	2	0	0	0	0
OG0012033	a	1	1	0	0	1	1	0
OG0012034	a	1	1	0	1	0	1	0
OG0012035	a	1	1	0	2	0	0	0
OG0012036	a	1	1	1	1	0	0	0
OG0012037	a	1	1	1	1	0	0	0
OG0012038	a	1	1	1	1	0	0	0
OG0012039	a	1	1	1	1	0	0	0
OG0012040	a	1	1	1	1	0	0	0
OG0012041	a	1	1	1	1	0	0	0
OG0012042	a	1	1	1	1	0	0	0
OG0012043	a	1	0	0	1	1	1	0
OG0012044	a	1	0	0	1	0	1	1
OG0012045	a	1	0	0	1	0	1	1
OG0012046	a	1	0	0	0	1	1	1
OG0012047	a	1	0	0	0	1	1	1
OG0012048	a	1	1	0	0	0	1	1
OG0012049	a	1	1	1	1	0	0	0
OG0012050	a	1	1	0	0	0	2	0
OG0012051	a	1	1	1	1	0	0	0
OG0012052	a	1	0	0	0	1	1	1
OG0012053	a	1	1	1	1	0	0	0
OG0012054	a	1	1	1	1	0	0	0
OG0012055	a	1	1	0	0	1	1	0
OG0012056	a	1	0	0	0	1	1	1
OG0012057	a	1	0	0	0	1	1	1
OG0012058	a	1	1	0	0	1	0	1
OG0012059	a	1	1	0	2	0	0	0
OG0012060	a	1	1	1	1	0	0	0
OG0012061	a	1	1	1	1	0	0	0
OG0012062	a	1	1	1	1	0	0	0
OG0012063	a	1	1	1	0	0	0	1
OG0012064	a	1	1	0	1	0	0	1
OG0012065	a	1	1	0	1	0	1	0
OG0012066	a	1	1	1	1	0	0	0
OG0012067	a	1	1	0	0	0	1	1
OG0012068	a	1	1	0	0	1	1	0
OG0012069	a	1	0	0	0	1	1	1
OG0012070	a	1	1	1	1	0	0	0
OG0012071	a	2	0	0	1	0	0	1
OG0012072	a	1	1	0	0	1	1	0
OG0012073	a	1	1	0	0	0	1	1
OG0012074	a	1	0	0	0	1	1	1
OG0012075	a	1	0	0	0	1	1	1
OG0012076	a	1	0	1	0	1	1	0
OG0012077	a	1	1	1	1	0	0	0
OG0012078	a	1	1	0	0	1	1	0
OG0012079	a	1	1	0	1	0	1	0
OG0012080	a	1	0	0	0	1	1	1
OG0012081	a	1	2	1	0	0	0	0
OG0012082	a	1	0	0	1	1	0	1
OG0012083	a	1	1	0	0	1	1	0
OG0012084	a	1	1	1	1	0	0	0
OG0012085	a	1	1	1	1	0	0	0
OG0012086	a	1	1	0	0	1	1	0
OG0012087	a	1	1	0	0	0	1	1
OG0012088	a	1	1	0	1	0	0	1
OG0012089	a	1	0	0	1	0	1	1
OG0012090	a	1	1	1	1	0	0	0
OG0012091	a	1	1	0	1	0	1	0
OG0012092	a	1	1	1	1	0	0	0
OG0012093	a	1	1	1	1	0	0	0
OG0012094	a	1	1	0	0	1	1	0
OG0012095	a	1	1	1	1	0	0	0
OG0012096	a	1	0	0	0	1	1	1
OG0012097	a	1	1	1	1	0	0	0
OG0012098	a	1	1	0	1	0	0	1
OG0012099	a	1	1	1	0	0	0	1
OG0012100	a	1	0	1	1	0	0	1
OG0012101	a	1	1	0	1	0	0	1
OG0012102	a	1	1	1	1	0	0	0
OG0012103	a	1	1	0	1	0	0	1
OG0012104	a	1	0	0	1	1	1	0
OG0012105	a	1	1	1	1	0	0	0
OG0012106	a	1	0	0	1	1	1	0
OG0012107	a	1	1	1	1	0	0	0
OG0012108	a	1	0	1	0	0	0	2
OG0012109	a	1	1	1	1	0	0	0
OG0012110	a	1	1	0	0	0	1	1
OG0012111	a	1	2	1	0	0	0	0
OG0012112	a	1	1	1	1	0	0	0
OG0012113	a	1	1	0	1	0	1	0
OG0012114	a	1	1	1	1	0	0	0
OG0012115	a	1	0	1	2	0	0	0
OG0012116	a	1	1	1	1	0	0	0
OG0012117	a	1	1	1	1	0	0	0
OG0012118	a	1	1	1	1	0	0	0
OG0012119	a	1	1	1	1	0	0	0
OG0012120	a	1	1	1	1	0	0	0
OG0012121	a	1	1	0	1	0	1	0
OG0012122	a	1	1	1	1	0	0	0
OG0012123	a	1	1	1	1	0	0	0
OG0012124	a	1	1	1	1	0	0	0
OG0012125	a	1	1	0	0	1	1	0
OG0012126	a	1	0	0	0	1	1	1
OG0012127	a	1	0	0	0	1	1	1
OG0012128	a	1	1	1	1	0	0	0
OG0012129	a	1	0	0	0	1	1	1
OG0012130	a	1	1	1	1	0	0	0
OG0012131	a	0	1	0	0	1	1	1
OG0012132	a	0	1	0	0	1	1	1
OG0012133	a	0	1	1	0	1	1	0
OG0012134	a	0	1	1	0	1	1	0
OG0012135	a	0	1	1	0	1	1	0
OG0012136	a	0	1	1	2	0	0	0
OG0012137	a	0	1	1	2	0	0	0
OG0012138	a	0	1	1	2	0	0	0
OG0012139	a	0	1	1	0	1	1	0
OG0012140	a	0	2	1	1	0	0	0
OG0012141	a	0	1	1	0	1	1	0
OG0012142	a	0	1	1	0	1	1	0
OG0012143	a	0	1	1	0	1	1	0
OG0012144	a	0	1	0	0	1	1	1
OG0012145	a	0	1	0	0	1	1	1
OG0012146	a	0	1	1	0	1	1	0
OG0012147	a	0	1	2	1	0	0	0
OG0012148	a	0	1	0	0	1	1	1
OG0012149	a	0	1	1	1	0	0	1
OG0012150	a	0	1	1	0	1	0	1
OG0012151	a	0	1	0	0	1	1	1
OG0012152	a	0	1	0	0	1	1	1
OG0012153	a	0	1	0	0	1	1	1
OG0012154	a	0	1	1	0	1	0	1
OG0012155	a	0	1	0	0	1	1	1
OG0012156	a	0	1	0	0	1	1	1
OG0012157	a	0	1	1	1	0	0	1
OG0012158	a	0	1	1	0	0	1	1
OG0012159	a	0	1	1	0	1	1	0
OG0012160	a	0	1	0	0	1	1	1
OG0012161	a	0	1	0	0	1	1	1
OG0012162	a	0	1	0	0	1	1	1
OG0012163	a	0	1	0	0	1	1	1
OG0012164	a	0	1	1	0	1	1	0
OG0012165	a	0	1	0	0	1	1	1
OG0012166	a	0	1	0	0	1	1	1
OG0012167	a	0	1	0	0	1	1	1
OG0012168	a	0	1	0	0	1	1	1
OG0012169	a	0	1	0	0	1	1	1
OG0012170	a	0	1	0	0	1	1	1
OG0012171	a	0	1	1	0	1	0	1
OG0012172	a	0	1	0	0	1	1	1
OG0012173	a	0	1	1	0	1	1	0
OG0012174	a	0	1	0	0	1	1	1
OG0012175	a	0	1	0	0	1	1	1
OG0012176	a	0	1	0	0	1	1	1
OG0012177	a	0	1	0	0	1	1	1
OG0012178	a	0	1	1	0	1	1	0
OG0012179	a	0	1	1	0	1	1	0
OG0012180	a	0	1	0	0	1	1	1
OG0012181	a	0	1	0	0	1	1	1
OG0012182	a	0	1	1	2	0	0	0
OG0012183	a	0	1	1	0	1	1	0
OG0012184	a	0	1	1	1	0	0	1
OG0012185	a	0	1	1	1	0	0	1
OG0012186	a	0	1	1	1	0	0	1
OG0012187	a	0	1	0	0	1	1	1
OG0012188	a	0	1	0	0	1	1	1
OG0012189	a	0	1	0	0	1	1	1
OG0012190	a	0	1	1	0	1	1	0
OG0012191	a	0	1	0	0	1	1	1
OG0012192	a	0	1	0	1	1	1	0
OG0012193	a	0	1	1	0	1	1	0
OG0012194	a	0	1	1	2	0	0	0
OG0012195	a	0	1	0	1	1	1	0
OG0012196	a	0	1	0	0	1	1	1
OG0012197	a	0	1	1	0	1	1	0
OG0012198	a	0	1	1	0	0	1	1
OG0012199	a	0	1	0	0	1	1	1
OG0012200	a	0	1	1	0	1	1	0
OG0012201	a	0	1	0	1	1	1	0
OG0012202	a	0	1	0	1	1	1	0
OG0012203	a	0	1	2	1	0	0	0
OG0012204	a	0	1	0	1	0	1	1
OG0012205	a	0	1	1	0	0	1	1
OG0012206	a	0	1	1	0	1	1	0
OG0012207	a	0	1	1	2	0	0	0
OG0012208	a	0	1	0	1	1	1	0
OG0012209	a	0	1	0	0	1	1	1
OG0012210	a	0	1	1	0	1	1	0
OG0012211	a	0	1	1	2	0	0	0
OG0012212	a	0	1	0	0	1	1	1
OG0012213	a	0	1	1	0	0	1	1
OG0012214	a	0	1	1	0	1	1	0
OG0012215	a	0	1	1	0	1	0	1
OG0012216	a	0	1	1	0	1	0	1
OG0012217	a	0	1	0	0	1	1	1
OG0012218	a	0	1	0	0	1	1	1
OG0012219	a	0	1	1	0	1	1	0
OG0012220	a	0	1	0	1	1	1	0
OG0012221	a	0	1	1	0	1	1	0
OG0012222	a	0	1	0	0	1	1	1
OG0012223	a	0	1	0	0	1	1	1
OG0012224	a	0	2	1	1	0	0	0
OG0012225	a	0	1	0	0	1	1	1
OG0012226	a	0	1	1	1	0	0	1
OG0012227	a	0	1	0	0	1	1	1
OG0012228	a	0	1	1	0	1	1	0
OG0012229	a	0	1	0	1	1	0	1
OG0012230	a	0	1	0	0	1	1	1
OG0012231	a	0	1	1	0	1	0	1
OG0012232	a	0	1	0	1	1	0	1
OG0012233	a	0	1	0	1	1	1	0
OG0012234	a	0	1	0	0	1	1	1
OG0012235	a	0	1	0	0	1	1	1
OG0012236	a	0	1	0	0	1	1	1
OG0012237	a	0	1	1	0	1	1	0
OG0012238	a	0	1	1	0	1	0	1
OG0012239	a	0	1	1	1	0	0	1
OG0012240	a	0	1	0	0	1	1	1
OG0012241	a	0	1	0	1	1	1	0
OG0012242	a	0	1	0	0	1	1	1
OG0012243	a	0	1	1	0	1	1	0
OG0012244	a	0	1	1	0	1	1	0
OG0012245	a	0	1	0	0	1	1	1
OG0012246	a	0	1	0	1	1	1	0
OG0012247	a	0	1	0	0	1	1	1
OG0012248	a	0	2	1	1	0	0	0
OG0012249	a	0	1	0	0	1	1	1
OG0012250	a	0	1	0	0	1	1	1
OG0012251	a	0	1	1	1	0	0	1
OG0012252	a	0	1	0	0	1	1	1
OG0012253	a	0	1	1	0	1	1	0
OG0012254	a	0	1	0	0	1	1	1
OG0012255	a	0	1	0	0	1	1	1
OG0012256	a	0	1	0	0	1	1	1
OG0012257	a	0	1	0	0	1	1	1
OG0012258	a	0	1	0	1	1	1	0
OG0012259	a	0	1	1	0	1	1	0
OG0012260	a	0	1	1	2	0	0	0
OG0012261	a	0	1	1	0	1	1	0
OG0012262	a	0	1	0	0	1	1	1
OG0012263	a	0	1	0	0	1	1	1
OG0012264	a	0	1	0	0	1	1	1
OG0012265	a	0	1	1	1	0	1	0
OG0012266	a	0	1	0	0	1	1	1
OG0012267	a	0	1	0	0	1	1	1
OG0012268	a	0	1	0	0	1	1	1
OG0012269	a	0	1	1	0	1	1	0
OG0012270	a	0	1	1	0	1	1	0
OG0012271	a	0	1	0	1	1	1	0
OG0012272	a	0	1	1	0	1	1	0
OG0012273	a	0	1	0	0	1	1	1
OG0012274	a	0	1	2	1	0	0	0
OG0012275	a	0	1	1	0	1	1	0
OG0012276	a	0	1	0	0	1	1	1
OG0012277	a	0	1	1	0	1	1	0
OG0012278	a	0	1	1	0	1	1	0
OG0012279	a	0	1	0	0	1	1	1
OG0012280	a	0	1	0	0	1	1	1
OG0012281	a	0	1	0	0	1	1	1
OG0012282	a	0	1	1	1	0	0	1
OG0012283	a	0	1	0	0	1	1	1
OG0012284	a	0	1	0	0	1	1	1
OG0012285	a	0	1	0	0	1	1	1
OG0012286	a	0	1	0	0	1	1	1
OG0012287	a	0	1	0	0	1	1	1
OG0012288	a	0	1	0	0	1	1	1
OG0012289	a	0	1	0	0	1	1	1
OG0012290	a	0	1	0	0	1	1	1
OG0012291	a	0	1	0	0	1	1	1
OG0012292	a	0	1	0	0	1	1	1
OG0012293	a	0	1	0	0	1	1	1
OG0012294	a	0	1	0	0	1	1	1
OG0012295	a	0	1	0	0	1	1	1
OG0012296	a	0	1	0	0	1	1	1
OG0012297	a	0	1	1	0	0	1	1
OG0012298	a	0	1	1	0	0	1	1
OG0012299	a	0	1	0	0	1	1	1
OG0012300	a	0	1	0	0	1	1	1
OG0012301	a	0	1	0	1	1	1	0
OG0012302	a	0	1	0	0	1	1	1
OG0012303	a	0	1	1	0	1	0	1
OG0012304	a	0	1	1	1	0	0	1
OG0012305	a	0	1	1	0	1	0	1
OG0012306	a	0	1	0	0	1	1	1
OG0012307	a	0	1	1	1	0	0	1
OG0012308	a	0	1	1	0	1	0	1
OG0012309	a	0	1	0	0	1	1	1
OG0012310	a	0	1	1	1	0	1	0
OG0012311	a	0	1	1	0	1	1	0
OG0012312	a	0	1	0	0	1	1	1
OG0012313	a	0	1	0	0	1	1	1
OG0012314	a	0	1	1	1	0	1	0
OG0012315	a	0	1	0	0	1	1	1
OG0012316	a	0	1	0	0	1	1	1
OG0012317	a	0	1	0	0	1	1	1
OG0012318	a	0	1	1	0	1	1	0
OG0012319	a	0	1	0	0	1	1	1
OG0012320	a	0	1	1	0	1	1	0
OG0012321	a	0	1	0	1	1	1	0
OG0012322	a	0	1	1	0	1	1	0
OG0012323	a	0	1	1	0	1	0	1
OG0012324	a	0	1	0	0	1	1	1
OG0012325	a	0	1	0	0	1	1	1
OG0012326	a	0	1	0	0	1	1	1
OG0012327	a	0	1	0	0	1	1	1
OG0012328	a	0	1	1	1	0	1	0
OG0012329	a	0	1	1	0	1	0	1
OG0012330	a	0	1	1	0	1	0	1
OG0012331	a	0	1	1	0	1	0	1
OG0012332	a	0	1	0	0	1	1	1
OG0012333	a	0	1	0	0	1	1	1
OG0012334	a	0	1	0	0	1	1	1
OG0012335	a	0	1	0	0	1	1	1
OG0012336	a	0	1	0	0	1	1	1
OG0012337	a	0	1	0	0	1	1	1
OG0012338	a	0	1	1	2	0	0	0
OG0012339	a	0	1	0	0	1	1	1
OG0012340	a	0	1	0	0	1	1	1
OG0012341	a	0	1	0	0	1	1	1
OG0012342	a	0	1	0	0	1	1	1
OG0012343	a	0	1	0	0	1	1	1
OG0012344	a	0	1	0	0	1	1	1
OG0012345	a	0	1	0	0	1	1	1
OG0012346	a	0	1	1	0	1	1	0
OG0012347	a	0	1	0	0	1	1	1
OG0012348	a	0	1	1	1	0	0	1
OG0012349	a	0	1	0	1	1	1	0
OG0012350	a	0	1	1	1	0	1	0
OG0012351	a	0	1	1	0	1	0	1
OG0012352	a	0	1	1	0	1	0	1
OG0012353	a	0	1	0	0	1	1	1
OG0012354	a	0	1	1	0	1	0	1
OG0012355	a	0	1	0	0	1	1	1
OG0012356	a	0	1	0	0	1	1	1
OG0012357	a	0	1	1	0	0	1	1
OG0012358	a	0	1	0	1	1	1	0
OG0012359	a	0	1	0	0	1	1	1
OG0012360	a	0	1	0	0	1	1	1
OG0012361	a	0	1	0	0	1	1	1
OG0012362	a	0	1	0	0	1	1	1
OG0012363	a	0	1	0	0	1	1	1
OG0012364	a	0	1	0	0	1	1	1
OG0012365	a	0	1	0	0	1	1	1
OG0012366	a	0	1	0	0	1	1	1
OG0012367	a	0	1	0	0	1	1	1
OG0012368	a	0	1	0	0	1	1	1
OG0012369	a	0	1	0	0	1	1	1
OG0012370	a	0	1	1	0	1	1	0
OG0012371	a	0	1	0	0	1	1	1
OG0012372	a	0	1	1	0	1	0	1
OG0012373	a	0	1	0	0	1	1	1
OG0012374	a	0	1	0	0	1	1	1
OG0012375	a	0	1	0	0	1	1	1
OG0012376	a	0	1	1	0	1	1	0
OG0012377	a	0	1	1	0	0	1	1
OG0012378	a	0	1	1	0	1	1	0
OG0012379	a	0	1	1	0	1	1	0
OG0012380	a	0	1	1	0	1	1	0
OG0012381	a	0	1	0	0	1	1	1
OG0012382	a	0	1	0	1	0	1	1
OG0012383	a	0	1	0	0	2	1	0
OG0012384	a	0	1	0	0	1	1	1
OG0012385	a	0	1	0	0	1	1	1
OG0012386	a	0	1	0	0	1	1	1
OG0012387	a	0	1	1	2	0	0	0
OG0012388	a	0	1	0	0	1	1	1
OG0012389	a	0	1	1	0	1	1	0
OG0012390	a	0	1	1	2	0	0	0
OG0012391	a	0	1	0	0	1	1	1
OG0012392	a	0	1	0	0	1	1	1
OG0012393	a	0	1	1	2	0	0	0
OG0012394	a	0	1	0	0	1	1	1
OG0012395	a	0	1	1	0	1	0	1
OG0012396	a	0	1	0	0	1	1	1
OG0012397	a	0	1	1	0	1	1	0
OG0012398	a	0	1	0	0	1	1	1
OG0012399	a	0	1	0	1	0	1	1
OG0012400	a	0	1	0	1	0	1	1
OG0012401	a	0	1	0	0	1	1	1
OG0012402	a	0	1	1	0	1	1	0
OG0012403	a	0	1	0	0	1	1	1
OG0012404	a	0	1	0	1	0	2	0
OG0012405	a	0	1	0	1	1	1	0
OG0012406	a	0	1	0	1	1	1	0
OG0012407	a	0	1	1	1	0	0	1
OG0012408	a	0	1	1	0	1	1	0
OG0012409	a	0	1	1	1	0	0	1
OG0012410	a	0	1	0	1	1	1	0
OG0012411	a	0	1	0	1	0	1	1
OG0012412	a	0	1	0	1	0	1	1
OG0012413	a	0	1	0	0	1	1	1
OG0012414	a	0	1	0	0	1	1	1
OG0012415	a	0	1	0	0	1	1	1
OG0012416	a	0	1	0	0	1	1	1
OG0012417	a	0	1	1	0	1	1	0
OG0012418	a	0	1	0	0	1	1	1
OG0012419	a	0	1	0	0	1	1	1
OG0012420	a	0	1	1	0	1	0	1
OG0012421	a	0	1	1	0	1	1	0
OG0012422	a	0	1	1	0	1	1	0
OG0012423	a	0	1	0	0	1	1	1
OG0012424	a	0	1	0	0	1	1	1
OG0012425	a	0	1	1	0	1	1	0
OG0012426	a	0	1	0	0	1	1	1
OG0012427	a	0	1	0	0	1	1	1
OG0012428	a	0	1	1	0	1	0	1
OG0012429	a	0	1	1	0	0	1	1
OG0012430	a	0	1	1	0	1	1	0
OG0012431	a	0	1	1	0	0	1	1
OG0012432	a	0	1	0	1	1	1	0
OG0012433	a	0	1	0	0	1	1	1
OG0012434	a	0	1	0	1	1	1	0
OG0012435	a	0	1	0	2	1	0	0
OG0012436	a	0	1	1	0	1	1	0
OG0012437	a	0	1	1	1	0	0	1
OG0012438	a	0	1	0	0	1	1	1
OG0012439	a	0	2	0	0	1	0	1
OG0012440	a	0	1	0	0	1	1	1
OG0012441	a	0	1	1	0	1	1	0
OG0012442	a	0	1	1	0	0	1	1
OG0012443	a	0	1	0	0	1	1	1
OG0012444	a	0	1	0	1	1	1	0
OG0012445	a	0	1	0	1	0	1	1
OG0012446	a	0	1	1	0	1	1	0
OG0012447	a	0	1	0	0	1	1	1
OG0012448	a	0	1	0	0	1	1	1
OG0012449	a	0	1	1	0	1	1	0
OG0012450	a	0	1	0	0	1	1	1
OG0012451	a	0	1	1	0	1	1	0
OG0012452	a	0	1	0	1	0	1	1
OG0012453	a	0	1	0	0	1	1	1
OG0012454	a	0	1	2	1	0	0	0
OG0012455	a	0	1	1	0	1	1	0
OG0012456	a	0	1	0	0	1	1	1
OG0012457	a	0	1	1	0	0	1	1
OG0012458	a	0	1	0	0	1	1	1
OG0012459	a	0	1	0	1	1	1	0
OG0012460	a	0	1	0	0	2	1	0
OG0012461	a	0	1	0	1	0	1	1
OG0012462	a	0	1	0	0	1	1	1
OG0012463	a	0	1	0	1	1	0	1
OG0012464	a	0	1	1	0	1	1	0
OG0012465	a	0	1	1	0	1	1	0
OG0012466	a	0	1	1	0	1	0	1
OG0012467	a	0	1	0	0	1	1	1
OG0012468	a	0	1	1	0	1	1	0
OG0012469	a	0	1	1	0	0	1	1
OG0012470	a	0	1	1	0	0	1	1
OG0012471	a	0	1	0	2	0	0	1
OG0012472	a	0	1	1	0	1	1	0
OG0012473	a	0	1	0	1	1	0	1
OG0012474	a	0	1	0	1	1	1	0
OG0012475	a	0	1	1	1	0	0	1
OG0012476	a	0	1	1	1	0	0	1
OG0012477	a	0	1	1	0	0	2	0
OG0012478	a	0	1	0	0	1	1	1
OG0012479	a	0	1	0	0	1	1	1
OG0012480	a	0	1	1	0	1	1	0
OG0012481	a	0	1	0	1	0	1	1
OG0012482	a	0	1	0	1	0	1	1
OG0012483	a	0	1	0	0	1	1	1
OG0012484	a	0	1	0	1	0	1	1
OG0012485	a	0	1	0	1	0	1	1
OG0012486	a	0	1	0	0	1	1	1
OG0012487	a	0	1	0	0	1	1	1
OG0012488	a	0	1	0	0	1	1	1
OG0012489	a	0	1	0	0	1	1	1
OG0012490	a	0	1	0	1	0	0	2
OG0012491	a	0	1	0	2	0	0	1
OG0012492	a	0	1	0	0	1	1	1
OG0012493	a	0	2	0	1	0	1	0
OG0012494	a	0	1	0	0	2	1	0
OG0012495	a	0	1	0	1	1	1	0
OG0012496	a	0	1	0	1	1	1	0
OG0012497	a	0	1	0	1	0	1	1
OG0012498	a	0	1	0	1	0	1	1
OG0012499	a	0	1	0	0	1	1	1
OG0012500	a	0	1	0	1	1	1	0
OG0012501	a	0	1	0	1	0	0	2
OG0012502	a	0	1	0	1	0	0	2
OG0012503	a	0	1	0	0	1	1	1
OG0012504	a	0	1	0	1	1	1	0
OG0012505	a	0	1	0	0	1	1	1
OG0012506	a	0	1	0	1	0	1	1
OG0012507	a	0	1	0	1	0	2	0
OG0012508	a	0	1	0	1	1	1	0
OG0012509	a	0	1	0	0	0	1	2
OG0012510	a	0	1	0	0	0	1	2
OG0012511	a	0	1	0	1	1	0	1
OG0012512	a	0	1	0	0	0	1	2
OG0012513	a	0	1	0	0	0	2	1
OG0012514	a	0	1	0	1	0	1	1
OG0012515	a	0	2	0	1	0	1	0
OG0012516	a	0	2	0	2	0	0	0
OG0012517	a	0	1	0	0	0	1	2
OG0012518	a	0	1	0	1	0	1	1
OG0012519	a	0	1	0	1	0	1	1
OG0012520	a	0	0	1	0	1	1	1
OG0012521	a	0	0	1	0	1	1	1
OG0012522	a	0	0	1	1	1	1	0
OG0012523	a	0	0	1	0	1	1	1
OG0012524	a	0	0	1	0	1	1	1
OG0012525	a	0	0	1	0	1	1	1
OG0012526	a	0	0	1	0	1	1	1
OG0012527	a	0	0	1	0	1	1	1
OG0012528	a	0	0	1	0	1	1	1
OG0012529	a	0	0	1	0	1	1	1
OG0012530	a	0	0	1	1	1	1	0
OG0012531	a	0	0	1	0	1	1	1
OG0012532	a	0	0	1	0	1	1	1
OG0012533	a	0	0	1	0	1	1	1
OG0012534	a	0	0	1	1	1	1	0
OG0012535	a	0	0	1	1	1	1	0
OG0012536	a	0	0	1	0	1	1	1
OG0012537	a	0	0	1	0	1	1	1
OG0012538	a	0	0	1	0	1	1	1
OG0012539	a	0	0	1	1	1	1	0
OG0012540	a	0	0	1	0	1	1	1
OG0012541	a	0	0	1	1	0	1	1
OG0012542	a	0	0	1	0	1	1	1
OG0012543	a	0	0	1	0	1	1	1
OG0012544	a	0	0	1	0	1	1	1
OG0012545	a	0	0	1	0	1	1	1
OG0012546	a	0	0	1	1	1	1	0
OG0012547	a	0	0	1	0	1	1	1
OG0012548	a	0	0	1	0	1	1	1
OG0012549	a	0	0	1	0	1	1	1
OG0012550	a	0	0	1	0	1	1	1
OG0012551	a	0	0	1	0	1	1	1
OG0012552	a	0	0	1	0	1	1	1
OG0012553	a	0	0	1	0	1	1	1
OG0012554	a	0	0	1	0	1	1	1
OG0012555	a	0	0	1	0	1	1	1
OG0012556	a	0	0	2	1	0	0	1
OG0012557	a	0	0	1	0	1	1	1
OG0012558	a	0	0	1	0	1	1	1
OG0012559	a	0	0	1	0	0	3	0
OG0012560	a	0	0	1	0	1	1	1
OG0012561	a	0	0	1	0	1	1	1
OG0012562	a	0	0	1	0	1	1	1
OG0012563	a	0	0	1	0	1	1	1
OG0012564	a	0	0	1	2	0	0	1
OG0012565	a	0	0	1	0	1	1	1
OG0012566	a	0	0	1	0	2	0	1
OG0012567	a	0	0	1	0	1	1	1
OG0012568	a	0	0	1	0	1	1	1
OG0012569	a	0	0	1	0	1	1	1
OG0012570	a	0	0	1	0	1	1	1
OG0012571	a	0	0	1	0	1	1	1
OG0012572	a	0	0	1	0	1	1	1
OG0012573	a	0	0	1	0	1	1	1
OG0012574	a	0	0	1	0	1	1	1
OG0012575	a	0	0	1	0	1	1	1
OG0012576	a	0	0	1	0	1	1	1
OG0012577	a	0	0	1	0	1	1	1
OG0012578	a	0	0	1	0	1	1	1
OG0012579	a	0	0	1	0	1	1	1
OG0012580	a	0	0	1	2	1	0	0
OG0012581	a	0	0	1	0	1	1	1
OG0012582	a	0	0	1	0	1	1	1
OG0012583	a	0	0	1	0	1	1	1
OG0012584	a	0	0	1	1	0	2	0
OG0012585	a	0	0	1	0	1	1	1
OG0012586	a	0	0	1	1	1	1	0
OG0012587	a	0	0	1	0	1	1	1
OG0012588	a	0	0	1	0	1	1	1
OG0012589	a	0	0	1	0	1	1	1
OG0012590	a	0	0	1	0	1	1	1
OG0012591	a	0	0	1	0	1	1	1
OG0012592	a	0	0	1	0	1	1	1
OG0012593	a	0	0	1	0	1	1	1
OG0012594	a	0	0	1	0	1	1	1
OG0012595	a	0	0	1	0	1	1	1
OG0012596	a	0	0	1	0	1	1	1
OG0012597	a	0	0	1	0	1	1	1
OG0012598	a	0	0	1	0	1	1	1
OG0012599	a	0	0	1	0	1	1	1
OG0012600	a	0	0	1	0	1	1	1
OG0012601	a	0	0	1	0	1	1	1
OG0012602	a	0	0	1	1	1	1	0
OG0012603	a	0	0	1	0	1	1	1
OG0012604	a	0	0	1	0	1	1	1
OG0012605	a	0	0	1	0	1	1	1
OG0012606	a	0	0	1	0	1	1	1
OG0012607	a	0	0	1	0	1	1	1
OG0012608	a	0	0	1	0	1	1	1
OG0012609	a	0	0	1	0	1	1	1
OG0012610	a	0	0	1	1	0	1	1
OG0012611	a	0	0	1	0	1	1	1
OG0012612	a	0	0	1	0	1	1	1
OG0012613	a	0	0	1	1	1	1	0
OG0012614	a	0	0	1	0	1	1	1
OG0012615	a	0	0	1	0	1	1	1
OG0012616	a	0	0	1	0	1	1	1
OG0012617	a	0	0	1	0	1	1	1
OG0012618	a	0	0	1	0	1	1	1
OG0012619	a	0	0	1	0	1	1	1
OG0012620	a	0	0	1	0	1	1	1
OG0012621	a	0	0	1	0	1	1	1
OG0012622	a	0	0	1	0	1	1	1
OG0012623	a	0	0	1	0	1	1	1
OG0012624	a	0	0	1	0	1	1	1
OG0012625	a	0	0	1	0	1	1	1
